species,length,weight,w_l_ratio,species_Encoded,lengthNorm,weightNorm,cluster
Setipinna taty,18.34,3.4,0.19,7,0.6175257731958763,0.5133079847908747,2
Setipinna taty,17.83,2.91,0.16,7,0.5912371134020618,0.3269961977186314,2
Setipinna taty,17.65,3.21,0.18,7,0.5819587628865979,0.44106463878327007,2
Setipinna taty,16.29,3.25,0.2,7,0.5118556701030927,0.45627376425855515,2
Setipinna taty,16.98,3.19,0.19,7,0.5474226804123712,0.4334600760456274,2
Setipinna taty,17.68,3.11,0.18,7,0.5835051546391752,0.40304182509505704,2
Setipinna taty,18.02,3.12,0.17,7,0.6010309278350514,0.4068441064638785,2
Setipinna taty,16.69,3.1,0.19,7,0.5324742268041238,0.3992395437262358,2
Setipinna taty,18.0,3.19,0.18,7,0.5999999999999999,0.4334600760456274,2
Setipinna taty,18.93,3.19,0.17,7,0.6479381443298968,0.4334600760456274,2
Setipinna taty,18.71,3.07,0.16,7,0.6365979381443299,0.38783269961977196,2
Setipinna taty,17.08,3.28,0.19,7,0.5525773195876287,0.467680608365019,2
Setipinna taty,17.51,3.13,0.18,7,0.5747422680412371,0.4106463878326997,2
Setipinna taty,19.06,3.17,0.17,7,0.6546391752577319,0.42585551330798477,2
Setipinna taty,18.08,3.11,0.17,7,0.604123711340206,0.40304182509505704,2
Setipinna taty,17.28,3.07,0.18,7,0.5628865979381443,0.38783269961977196,2
Setipinna taty,16.85,3.3,0.2,7,0.5407216494845362,0.47528517110266166,2
Setipinna taty,18.63,3.15,0.17,7,0.6324742268041237,0.41825095057034234,2
Setipinna taty,18.9,3.19,0.17,7,0.6463917525773195,0.4334600760456274,2
Setipinna taty,18.16,3.06,0.17,7,0.6082474226804124,0.38403041825095074,2
Setipinna taty,17.85,3.07,0.17,7,0.5922680412371135,0.38783269961977196,2
Setipinna taty,18.2,3.06,0.17,7,0.6103092783505153,0.38403041825095074,2
Setipinna taty,17.59,3.23,0.18,7,0.5788659793814432,0.4486692015209127,2
Setipinna taty,17.66,2.98,0.17,7,0.5824742268041236,0.35361216730038036,2
Setipinna taty,19.02,3.21,0.17,7,0.6525773195876288,0.44106463878327007,2
Setipinna taty,17.47,2.93,0.17,7,0.572680412371134,0.33460076045627385,2
Setipinna taty,18.5,3.26,0.18,7,0.6257731958762887,0.46007604562737636,2
Setipinna taty,16.09,2.8,0.17,7,0.5015463917525773,0.28517110266159695,2
Setipinna taty,17.84,3.07,0.17,7,0.5917525773195875,0.38783269961977196,2
Setipinna taty,17.2,2.92,0.17,7,0.5587628865979382,0.33079847908745263,2
Setipinna taty,17.01,3.06,0.18,7,0.5489690721649485,0.38403041825095074,2
Setipinna taty,17.54,3.18,0.18,7,0.5762886597938144,0.4296577946768062,2
Setipinna taty,18.49,2.89,0.16,7,0.6252577319587627,0.31939163498098877,2
Setipinna taty,19.16,3.04,0.16,7,0.6597938144329896,0.3764258555133081,2
Setipinna taty,17.47,3.06,0.18,7,0.572680412371134,0.38403041825095074,2
Setipinna taty,19.12,3.08,0.16,7,0.6577319587628867,0.3916349809885932,2
Setipinna taty,18.65,3.13,0.17,7,0.6335051546391752,0.4106463878326997,2
Setipinna taty,16.55,3.2,0.19,7,0.5252577319587628,0.43726235741444885,2
Setipinna taty,17.11,3.05,0.18,7,0.5541237113402062,0.3802281368821293,2
Setipinna taty,17.98,3.16,0.18,7,0.5989690721649483,0.42205323193916355,2
Setipinna taty,16.89,3.12,0.18,7,0.5427835051546392,0.4068441064638785,2
Setipinna taty,18.67,3.27,0.18,7,0.6345360824742268,0.4638783269961978,2
Setipinna taty,17.57,2.89,0.16,7,0.5778350515463917,0.31939163498098877,2
Setipinna taty,18.48,3.07,0.17,7,0.6247422680412371,0.38783269961977196,2
Setipinna taty,18.78,3.08,0.16,7,0.6402061855670103,0.3916349809885932,2
Setipinna taty,17.16,3.14,0.18,7,0.5567010309278351,0.4144486692015211,2
Setipinna taty,17.51,3.04,0.17,7,0.5747422680412371,0.3764258555133081,2
Setipinna taty,16.28,3.0,0.18,7,0.511340206185567,0.3612167300380228,2
Setipinna taty,16.43,3.06,0.19,7,0.5190721649484535,0.38403041825095074,2
Setipinna taty,18.4,3.11,0.17,7,0.6206185567010307,0.40304182509505704,2
Setipinna taty,17.26,3.04,0.18,7,0.5618556701030928,0.3764258555133081,2
Setipinna taty,17.55,2.93,0.17,7,0.5768041237113402,0.33460076045627385,2
Setipinna taty,18.32,3.18,0.17,7,0.6164948453608248,0.4296577946768062,2
Setipinna taty,17.99,3.06,0.17,7,0.5994845360824741,0.38403041825095074,2
Setipinna taty,17.87,3.15,0.18,7,0.5932989690721651,0.41825095057034234,2
Setipinna taty,18.01,3.0,0.17,7,0.6005154639175259,0.3612167300380228,2
Setipinna taty,18.37,3.16,0.17,7,0.6190721649484536,0.42205323193916355,2
Setipinna taty,18.06,3.09,0.17,7,0.6030927835051545,0.3954372623574144,2
Setipinna taty,17.93,3.24,0.18,7,0.5963917525773195,0.45247148288973393,2
Setipinna taty,17.44,3.2,0.18,7,0.5711340206185567,0.43726235741444885,2
Setipinna taty,19.08,3.04,0.16,7,0.6556701030927834,0.3764258555133081,2
Setipinna taty,17.8,3.09,0.17,7,0.5896907216494844,0.3954372623574144,2
Setipinna taty,17.85,2.94,0.16,7,0.5922680412371135,0.33840304182509506,2
Setipinna taty,18.4,3.26,0.18,7,0.6206185567010307,0.46007604562737636,2
Setipinna taty,17.23,2.91,0.17,7,0.5603092783505155,0.3269961977186314,2
Setipinna taty,18.91,3.22,0.17,7,0.6469072164948453,0.4448669201520915,2
Setipinna taty,17.42,2.94,0.17,7,0.5701030927835051,0.33840304182509506,2
Setipinna taty,18.94,3.36,0.18,7,0.6484536082474226,0.4980988593155894,2
Setipinna taty,17.73,3.09,0.17,7,0.586082474226804,0.3954372623574144,2
Setipinna taty,18.57,3.26,0.18,7,0.6293814432989691,0.46007604562737636,2
Setipinna taty,16.69,2.95,0.18,7,0.5324742268041238,0.3422053231939165,2
Setipinna taty,18.51,3.18,0.17,7,0.6262886597938144,0.4296577946768062,2
Setipinna taty,18.44,3.07,0.17,7,0.622680412371134,0.38783269961977196,2
Setipinna taty,18.05,2.8,0.16,7,0.602577319587629,0.28517110266159695,2
Setipinna taty,17.42,3.09,0.18,7,0.5701030927835051,0.3954372623574144,2
Setipinna taty,16.41,3.17,0.19,7,0.518041237113402,0.42585551330798477,2
Setipinna taty,17.32,3.25,0.19,7,0.5649484536082474,0.45627376425855515,2
Setipinna taty,19.06,3.33,0.17,7,0.6546391752577319,0.48669201520912553,2
Setipinna taty,19.01,2.89,0.15,7,0.6520618556701032,0.31939163498098877,2
Setipinna taty,18.31,3.04,0.17,7,0.6159793814432988,0.3764258555133081,2
Setipinna taty,16.83,3.09,0.18,7,0.5396907216494844,0.3954372623574144,2
Setipinna taty,17.43,3.25,0.19,7,0.5706185567010309,0.45627376425855515,2
Setipinna taty,18.38,3.02,0.16,7,0.6195876288659792,0.36882129277566544,2
Setipinna taty,18.01,3.26,0.18,7,0.6005154639175259,0.46007604562737636,2
Setipinna taty,17.79,3.03,0.17,7,0.5891752577319587,0.37262357414448666,2
Setipinna taty,17.33,2.98,0.17,7,0.565463917525773,0.35361216730038036,2
Setipinna taty,17.65,2.99,0.17,7,0.5819587628865979,0.3574144486692018,2
Setipinna taty,17.74,3.05,0.17,7,0.5865979381443298,0.3802281368821293,2
Setipinna taty,18.21,3.13,0.17,7,0.6108247422680413,0.4106463878326997,2
Setipinna taty,17.87,2.93,0.16,7,0.5932989690721651,0.33460076045627385,2
Setipinna taty,18.63,3.04,0.16,7,0.6324742268041237,0.3764258555133081,2
Setipinna taty,19.06,3.15,0.17,7,0.6546391752577319,0.41825095057034234,2
Setipinna taty,16.88,3.12,0.19,7,0.5422680412371133,0.4068441064638785,2
Setipinna taty,17.46,3.15,0.18,7,0.5721649484536082,0.41825095057034234,2
Setipinna taty,18.65,3.16,0.17,7,0.6335051546391752,0.42205323193916355,2
Setipinna taty,17.59,2.83,0.16,7,0.5788659793814432,0.29657794676806104,2
Setipinna taty,18.29,3.26,0.18,7,0.6149484536082472,0.46007604562737636,2
Setipinna taty,18.58,3.15,0.17,7,0.6298969072164946,0.41825095057034234,2
Setipinna taty,17.7,2.97,0.17,7,0.5845360824742267,0.34980988593155915,2
Setipinna taty,19.18,3.2,0.17,7,0.6608247422680411,0.43726235741444885,2
Setipinna taty,18.17,3.19,0.18,7,0.6087628865979382,0.4334600760456274,2
Setipinna taty,18.0,3.03,0.17,7,0.5999999999999999,0.37262357414448666,2
Setipinna taty,17.17,3.05,0.18,7,0.5572164948453608,0.3802281368821293,2
Setipinna taty,19.1,2.97,0.16,7,0.6567010309278352,0.34980988593155915,2
Setipinna taty,17.8,3.22,0.18,7,0.5896907216494844,0.4448669201520915,2
Setipinna taty,18.11,3.17,0.18,7,0.6056701030927834,0.42585551330798477,2
Setipinna taty,17.5,3.17,0.18,7,0.5742268041237113,0.42585551330798477,2
Setipinna taty,16.23,2.91,0.18,7,0.5087628865979381,0.3269961977186314,2
Setipinna taty,17.45,3.12,0.18,7,0.5716494845360824,0.4068441064638785,2
Setipinna taty,17.68,3.15,0.18,7,0.5835051546391752,0.41825095057034234,2
Setipinna taty,17.9,2.99,0.17,7,0.5948453608247422,0.3574144486692018,2
Setipinna taty,18.6,3.08,0.17,7,0.6309278350515464,0.3916349809885932,2
Setipinna taty,18.82,3.19,0.17,7,0.6422680412371133,0.4334600760456274,2
Setipinna taty,16.89,3.04,0.18,7,0.5427835051546392,0.3764258555133081,2
Setipinna taty,18.97,3.18,0.17,7,0.6499999999999999,0.4296577946768062,2
Setipinna taty,16.8,3.17,0.19,7,0.5381443298969073,0.42585551330798477,2
Setipinna taty,17.07,3.04,0.18,7,0.5520618556701031,0.3764258555133081,2
Setipinna taty,17.6,3.17,0.18,7,0.579381443298969,0.42585551330798477,2
Setipinna taty,18.83,3.27,0.17,7,0.6427835051546391,0.4638783269961978,2
Setipinna taty,17.7,3.26,0.18,7,0.5845360824742267,0.46007604562737636,2
Setipinna taty,17.27,2.94,0.17,7,0.5623711340206186,0.33840304182509506,2
Setipinna taty,17.23,3.18,0.18,7,0.5603092783505155,0.4296577946768062,2
Setipinna taty,17.62,2.9,0.16,7,0.5804123711340206,0.32319391634981,2
Setipinna taty,17.94,3.09,0.17,7,0.5969072164948455,0.3954372623574144,2
Setipinna taty,18.49,3.05,0.17,7,0.6252577319587627,0.3802281368821293,2
Setipinna taty,17.53,2.94,0.17,7,0.5757731958762886,0.33840304182509506,2
Setipinna taty,17.13,2.93,0.17,7,0.5551546391752575,0.33460076045627385,2
Setipinna taty,16.98,3.03,0.18,7,0.5474226804123712,0.37262357414448666,2
Setipinna taty,17.0,3.18,0.19,7,0.5484536082474227,0.4296577946768062,2
Setipinna taty,17.36,3.1,0.18,7,0.5670103092783505,0.3992395437262358,2
Setipinna taty,17.47,3.15,0.18,7,0.572680412371134,0.41825095057034234,2
Setipinna taty,17.7,3.27,0.18,7,0.5845360824742267,0.4638783269961978,2
Setipinna taty,19.36,3.0,0.15,7,0.670103092783505,0.3612167300380228,2
Setipinna taty,16.85,3.21,0.19,7,0.5407216494845362,0.44106463878327007,2
Setipinna taty,16.08,3.13,0.19,7,0.5010309278350513,0.4106463878326997,2
Setipinna taty,17.99,3.13,0.17,7,0.5994845360824741,0.4106463878326997,2
Setipinna taty,17.84,3.11,0.17,7,0.5917525773195875,0.40304182509505704,2
Setipinna taty,17.75,3.24,0.18,7,0.5871134020618556,0.45247148288973393,2
Setipinna taty,17.94,3.13,0.17,7,0.5969072164948455,0.4106463878326997,2
Setipinna taty,17.72,3.07,0.17,7,0.5855670103092783,0.38783269961977196,2
Setipinna taty,18.01,3.23,0.18,7,0.6005154639175259,0.4486692015209127,2
Setipinna taty,18.0,2.97,0.17,7,0.5999999999999999,0.34980988593155915,2
Setipinna taty,17.15,3.08,0.18,7,0.5561855670103091,0.3916349809885932,2
Setipinna taty,16.43,3.04,0.19,7,0.5190721649484535,0.3764258555133081,2
Setipinna taty,17.62,3.18,0.18,7,0.5804123711340206,0.4296577946768062,2
Setipinna taty,17.82,3.28,0.18,7,0.590721649484536,0.467680608365019,2
Setipinna taty,18.06,3.06,0.17,7,0.6030927835051545,0.38403041825095074,2
Setipinna taty,18.03,3.12,0.17,7,0.6015463917525774,0.4068441064638785,2
Setipinna taty,16.65,3.05,0.18,7,0.5304123711340205,0.3802281368821293,2
Setipinna taty,18.09,3.26,0.18,7,0.6046391752577318,0.46007604562737636,2
Setipinna taty,18.35,3.01,0.16,7,0.6180412371134021,0.365019011406844,2
Setipinna taty,17.31,3.1,0.18,7,0.5644329896907216,0.3992395437262358,2
Setipinna taty,19.48,3.35,0.17,7,0.6762886597938145,0.4942965779467682,2
Setipinna taty,17.54,3.13,0.18,7,0.5762886597938144,0.4106463878326997,2
Setipinna taty,18.49,3.13,0.17,7,0.6252577319587627,0.4106463878326997,2
Setipinna taty,16.77,3.18,0.19,7,0.5365979381443298,0.4296577946768062,2
Setipinna taty,18.48,3.14,0.17,7,0.6247422680412371,0.4144486692015211,2
Setipinna taty,17.61,3.25,0.18,7,0.5798969072164948,0.45627376425855515,2
Setipinna taty,17.11,3.11,0.18,7,0.5541237113402062,0.40304182509505704,2
Setipinna taty,18.28,3.1,0.17,7,0.6144329896907217,0.3992395437262358,2
Setipinna taty,18.91,3.04,0.16,7,0.6469072164948453,0.3764258555133081,2
Setipinna taty,18.45,3.25,0.18,7,0.6231958762886598,0.45627376425855515,2
Setipinna taty,18.45,3.3,0.18,7,0.6231958762886598,0.47528517110266166,2
Setipinna taty,17.66,3.27,0.18,7,0.5824742268041236,0.4638783269961978,2
Setipinna taty,18.34,2.95,0.16,7,0.6175257731958763,0.3422053231939165,2
Setipinna taty,19.07,3.21,0.17,7,0.6551546391752576,0.44106463878327007,2
Setipinna taty,18.31,3.07,0.17,7,0.6159793814432988,0.38783269961977196,2
Setipinna taty,17.65,3.11,0.18,7,0.5819587628865979,0.40304182509505704,2
Setipinna taty,18.74,3.16,0.17,7,0.6381443298969072,0.42205323193916355,2
Setipinna taty,18.36,3.38,0.18,7,0.6185567010309279,0.505703422053232,2
Setipinna taty,17.87,2.97,0.17,7,0.5932989690721651,0.34980988593155915,2
Setipinna taty,19.09,3.3,0.17,7,0.6561855670103092,0.47528517110266166,2
Setipinna taty,17.86,3.2,0.18,7,0.5927835051546391,0.43726235741444885,2
Setipinna taty,16.67,3.02,0.18,7,0.5314432989690723,0.36882129277566544,2
Setipinna taty,17.15,2.84,0.17,7,0.5561855670103091,0.30038022813688225,2
Setipinna taty,16.95,3.04,0.18,7,0.5458762886597937,0.3764258555133081,2
Setipinna taty,18.88,3.2,0.17,7,0.645360824742268,0.43726235741444885,2
Setipinna taty,17.68,2.83,0.16,7,0.5835051546391752,0.29657794676806104,2
Setipinna taty,18.84,3.08,0.16,7,0.6432989690721649,0.3916349809885932,2
Setipinna taty,17.04,3.08,0.18,7,0.5505154639175256,0.3916349809885932,2
Setipinna taty,18.32,3.22,0.18,7,0.6164948453608248,0.4448669201520915,2
Setipinna taty,17.63,3.14,0.18,7,0.5809278350515463,0.4144486692015211,2
Setipinna taty,17.3,3.02,0.17,7,0.5639175257731959,0.36882129277566544,2
Setipinna taty,16.72,3.2,0.19,7,0.5340206185567009,0.43726235741444885,2
Setipinna taty,18.57,3.05,0.16,7,0.6293814432989691,0.3802281368821293,2
Setipinna taty,17.73,2.95,0.17,7,0.586082474226804,0.3422053231939165,2
Setipinna taty,16.62,3.07,0.18,7,0.5288659793814432,0.38783269961977196,2
Setipinna taty,18.53,3.0,0.16,7,0.627319587628866,0.3612167300380228,2
Setipinna taty,17.81,3.07,0.17,7,0.5902061855670102,0.38783269961977196,2
Setipinna taty,17.97,3.18,0.18,7,0.5984536082474226,0.4296577946768062,2
Setipinna taty,17.34,3.06,0.18,7,0.565979381443299,0.38403041825095074,2
Setipinna taty,16.74,3.07,0.18,7,0.5350515463917525,0.38783269961977196,2
Setipinna taty,18.07,3.04,0.17,7,0.6036082474226803,0.3764258555133081,2
Setipinna taty,18.04,3.14,0.17,7,0.602061855670103,0.4144486692015211,2
Setipinna taty,18.19,2.95,0.16,7,0.6097938144329897,0.3422053231939165,2
Setipinna taty,17.76,3.08,0.17,7,0.5876288659793816,0.3916349809885932,2
Setipinna taty,18.65,3.14,0.17,7,0.6335051546391752,0.4144486692015211,2
Setipinna taty,16.18,3.01,0.19,7,0.5061855670103093,0.365019011406844,2
Setipinna taty,17.64,3.12,0.18,7,0.5814432989690721,0.4068441064638785,2
Setipinna taty,17.99,3.03,0.17,7,0.5994845360824741,0.37262357414448666,2
Setipinna taty,17.63,3.07,0.17,7,0.5809278350515463,0.38783269961977196,2
Setipinna taty,18.93,3.12,0.16,7,0.6479381443298968,0.4068441064638785,2
Setipinna taty,17.81,3.2,0.18,7,0.5902061855670102,0.43726235741444885,2
Setipinna taty,16.44,2.96,0.18,7,0.5195876288659793,0.3460076045627377,2
Setipinna taty,17.84,2.98,0.17,7,0.5917525773195875,0.35361216730038036,2
Setipinna taty,18.08,3.03,0.17,7,0.604123711340206,0.37262357414448666,2
Setipinna taty,17.53,3.0,0.17,7,0.5757731958762886,0.3612167300380228,2
Setipinna taty,18.53,3.11,0.17,7,0.627319587628866,0.40304182509505704,2
Setipinna taty,16.94,3.01,0.18,7,0.5453608247422681,0.365019011406844,2
Setipinna taty,19.3,3.1,0.16,7,0.6670103092783506,0.3992395437262358,2
Setipinna taty,17.51,3.11,0.18,7,0.5747422680412371,0.40304182509505704,2
Setipinna taty,16.55,3.09,0.19,7,0.5252577319587628,0.3954372623574144,2
Setipinna taty,18.24,3.07,0.17,7,0.6123711340206184,0.38783269961977196,2
Setipinna taty,18.41,3.07,0.17,7,0.6211340206185567,0.38783269961977196,2
Setipinna taty,17.82,3.17,0.18,7,0.590721649484536,0.42585551330798477,2
Setipinna taty,18.71,3.18,0.17,7,0.6365979381443299,0.4296577946768062,2
Setipinna taty,17.14,2.94,0.17,7,0.5556701030927835,0.33840304182509506,2
Setipinna taty,18.05,3.05,0.17,7,0.602577319587629,0.3802281368821293,2
Setipinna taty,18.16,3.16,0.17,7,0.6082474226804124,0.42205323193916355,2
Setipinna taty,17.98,3.22,0.18,7,0.5989690721649483,0.4448669201520915,2
Setipinna taty,17.51,2.99,0.17,7,0.5747422680412371,0.3574144486692018,2
Setipinna taty,18.59,3.22,0.17,7,0.6304123711340206,0.4448669201520915,2
Setipinna taty,18.09,3.1,0.17,7,0.6046391752577318,0.3992395437262358,2
Setipinna taty,18.09,3.18,0.18,7,0.6046391752577318,0.4296577946768062,2
Setipinna taty,17.43,3.1,0.18,7,0.5706185567010309,0.3992395437262358,2
Setipinna taty,19.02,3.2,0.17,7,0.6525773195876288,0.43726235741444885,2
Setipinna taty,17.51,3.17,0.18,7,0.5747422680412371,0.42585551330798477,2
Setipinna taty,17.9,3.18,0.18,7,0.5948453608247422,0.4296577946768062,2
Setipinna taty,17.56,3.14,0.18,7,0.5773195876288659,0.4144486692015211,2
Setipinna taty,18.19,3.17,0.17,7,0.6097938144329897,0.42585551330798477,2
Setipinna taty,18.29,3.22,0.18,7,0.6149484536082472,0.4448669201520915,2
Setipinna taty,17.15,2.96,0.17,7,0.5561855670103091,0.3460076045627377,2
Setipinna taty,17.75,3.07,0.17,7,0.5871134020618556,0.38783269961977196,2
Setipinna taty,18.04,3.08,0.17,7,0.602061855670103,0.3916349809885932,2
Setipinna taty,17.72,3.05,0.17,7,0.5855670103092783,0.3802281368821293,2
Setipinna taty,18.36,3.13,0.17,7,0.6185567010309279,0.4106463878326997,2
Setipinna taty,18.15,3.06,0.17,7,0.6077319587628864,0.38403041825095074,2
Setipinna taty,17.7,2.82,0.16,7,0.5845360824742267,0.2927756653992396,2
Setipinna taty,17.72,3.15,0.18,7,0.5855670103092783,0.41825095057034234,2
Setipinna taty,16.85,3.25,0.19,7,0.5407216494845362,0.45627376425855515,2
Setipinna taty,16.88,3.12,0.18,7,0.5422680412371133,0.4068441064638785,2
Setipinna taty,18.0,3.06,0.17,7,0.5999999999999999,0.38403041825095074,2
Setipinna taty,16.16,3.07,0.19,7,0.5051546391752577,0.38783269961977196,2
Setipinna taty,15.93,2.99,0.19,7,0.4932989690721649,0.3574144486692018,2
Setipinna taty,18.8,3.28,0.17,7,0.6412371134020618,0.467680608365019,2
Setipinna taty,18.1,3.18,0.18,7,0.6051546391752578,0.4296577946768062,2
Setipinna taty,17.78,3.0,0.17,7,0.5886597938144329,0.3612167300380228,2
Setipinna taty,18.48,2.97,0.16,7,0.6247422680412371,0.34980988593155915,2
Setipinna taty,16.84,3.01,0.18,7,0.5402061855670102,0.365019011406844,2
Setipinna taty,18.61,3.11,0.17,7,0.6314432989690721,0.40304182509505704,2
Setipinna taty,16.81,3.01,0.18,7,0.5386597938144329,0.365019011406844,2
Setipinna taty,16.36,3.06,0.19,7,0.5154639175257731,0.38403041825095074,2
Setipinna taty,18.46,3.31,0.18,7,0.6237113402061856,0.4790874524714831,2
Setipinna taty,19.2,3.28,0.17,7,0.6618556701030927,0.467680608365019,2
Setipinna taty,18.04,3.09,0.17,7,0.602061855670103,0.3954372623574144,2
Setipinna taty,18.28,3.04,0.17,7,0.6144329896907217,0.3764258555133081,2
Setipinna taty,17.43,3.06,0.18,7,0.5706185567010309,0.38403041825095074,2
Setipinna taty,18.34,3.15,0.17,7,0.6175257731958763,0.41825095057034234,2
Setipinna taty,17.3,3.15,0.18,7,0.5639175257731959,0.41825095057034234,2
Setipinna taty,16.86,3.01,0.18,7,0.5412371134020617,0.365019011406844,2
Setipinna taty,18.66,3.21,0.17,7,0.634020618556701,0.44106463878327007,2
Setipinna taty,16.55,3.12,0.19,7,0.5252577319587628,0.4068441064638785,2
Setipinna taty,19.28,3.18,0.16,7,0.665979381443299,0.4296577946768062,2
Setipinna taty,18.25,3.1,0.17,7,0.6128865979381444,0.3992395437262358,2
Setipinna taty,17.98,3.0,0.17,7,0.5989690721649483,0.3612167300380228,2
Setipinna taty,18.21,3.24,0.18,7,0.6108247422680413,0.45247148288973393,2
Setipinna taty,17.64,2.9,0.16,7,0.5814432989690721,0.32319391634981,2
Setipinna taty,18.87,3.15,0.17,7,0.6448453608247422,0.41825095057034234,2
Setipinna taty,18.54,3.28,0.18,7,0.6278350515463917,0.467680608365019,2
Setipinna taty,18.57,3.11,0.17,7,0.6293814432989691,0.40304182509505704,2
